,date,text
190,2020-04-05 22:59:00,"During these uncertain times, getting the right information out there is so important. Myself and @DrBiden had the opportunity to host a conversation about COVID-19 with 3 family vloggers: ItsJudysLife, J House Vlogs and The Curly Coopers. Tune in now: "
191,2020-04-05 22:58:27,IRELAND: Irish PM re-registers as doctor to help tackle #coronavirus outbreak - SKY
192,2020-04-05 22:57:28,"The world is a different place than it was a few weeks ago. We’ve all had to make radical adjustments to our lives, livelihoods, and priorities. Here's how communities without a SAFETY NET a grappling with COVID-19 pandemic. ******THREAT*****"
193,2020-04-05 22:57:22,If Coronavirus was a person:D 
194,2020-04-05 22:55:57,Bill Gates: Funded The Flawed #CoronaVirus Model Used To SHUT DOWN The Economy Funding Construction Of Vaccine Factories Lectures Us That Life Will NOT Return To NORMAL Until Mass Vaccination In About 18 Months Or So Exactly What DemocRATS &amp; Globalists Want 
195,2020-04-05 22:54:56,COVID-19: How to win! pdf https://www.endcoronavirus.org/guidelines
196,2020-04-05 22:54:55,Coronavirus: Leo Varadkar to work as doctor during pandemic 
197,2020-04-05 22:59:24,"Inspired by Harry & Meghan, we invite you to help us celebrate Archie’s birthday w/ a global party! Seeing as COVID-19 is affecting so many lives, we’ve decided to donate to charities in honor of Archie. These charities were selected by our desire to help children: "
198,2020-04-05 22:57:12,Sen. Tina Smith: #Trump is treating the #coronavirus pandemic like a PR war https://www.msnbc.com/am-joy/watch/coronavirus-pandemic-responses-of-trump-critiqued-by-sen-smith-81660485806?cid=sm_npd_ms_tw_jy via @amjoyshow
199,2020-04-05 22:54:28,"Oyo Gov, Makinde Tests Negative After Testing Positive For Coronavirus https://benconews.com/oyo-gov-makinde-tests-negative-after-testing-positive-for-coronavirus/"
200,2020-04-05 22:54:08,The “Crown” speaking about the “corona” virus is Shakespearean level punnery. 
201,2020-04-05 22:53:25,Actor Sean Penn’s non-profit group CORE has pitched in to aid in coronavirus testing in LA. Penn’s experience in working with third-world nations is especially useful now that the Trump has brought our nation to THIRD WORLD STANDING.
202,2020-04-05 22:52:58,For You Happy Monday and new week Stay home Stay safe Hope you will win the Corona Virus 
203,2020-04-05 22:52:43,"People complaining that @BorisJohnson got tested for Covid ahead of people who are not the Prime Minister. I mean, idunno, seems reasonable for him to cut the line since he’s running the entire fucking country. Just saying."
204,2020-04-05 22:51:33,"BREAKING: Coronavirus Outbreak. Good news on multiple fronts US today now at 23,373, yesterday at this time was 30,571. Also, over 5,000 new recovered yesterday Italy, Spain and Iran steadily decreasing over more than a week. Italy and Spain have fewest deaths in over a week "
205,2020-04-05 22:51:25,St Louis metro asked for 2500 COVID-19 tests. We got 25. A fucking tiger in NYC got one though. 
206,2020-04-05 22:50:54,Four-year-old female Malayan tiger at zoo in New York City tests positive for coronavirus 
207,2020-04-05 22:50:25,"Calm, dignified and hopeful address by Queen Elizabeth II. Commonwealth countries that have her as head of state are fortunate. [Video, 4m] #coronavirus "
208,2020-04-05 22:50:23,"We have identified the woman seen on social media claiming to be COVID-19 positive as 18-year-old Lorraine Maradiaga and are charging her with Terroristic Threat, Texas Penal Code 22.07. We have not located her yet. Tips: (972) 466-3333 or CrimeTips@CityofCarrollton.com. "
209,2020-04-05 22:50:15,My grandma’s first corona post is elite 
210,2020-04-05 22:49:41,BREAKING: Ash Ketchum tests positive for Coronavirus 
211,2020-04-05 22:46:59,The coronavirus pandemic is not a war and we are neither combatants nor warriors. There is no enemy we need to fight. The virus doesn’t even know or care about you. This is a natural disaster and we need to cooperate and help each other through this. We are all in this together.
212,2020-04-05 22:44:18,"The Spanish government is working to roll out a universal basic income as soon as possible, as part of a battery of actions aimed at countering the impact of the coronavirus pandemic, according to Economy Minister Nadia Calvino "
213,2020-04-05 22:43:47,I will for sure need some practice models after this COVID dies down ! 
214,2020-04-05 22:43:42,How did a tiger get tested for Corona but I’m supposed to ‘wait it out’ like I took too many drugs at a house party
215,2020-04-05 22:43:42, #Ecuador | #Guayaquil 03 containers full of dead bodies d #Coronavirus
216,2020-04-05 22:43:33,WAIT A MINUTE....coalinga got a shoutout on humansofny omg dr apodaca king
217,2020-04-05 22:44:46,https://www.fool.com/investing/2020/03/12/inovio-gets-5-million-from-gates-foundation-for-a.aspx He just invested $5 last month once the virus came out
218,2020-04-05 22:43:03,"Dear Everyone Who Thought Tucker Carlson Is Sane, He's pushing the #FireFauci narrative, which would doom America into the oblivion as our top medical scientist is the only man standing between the #coronavirus and millions of dead people. Fox News should delete their channel."
219,2020-04-05 22:42:25,"Cook County, IL is 23% African American. 58% of Cook County COVID-19 deaths are AAs. City of Chicago is 29% African American. 70% of Chicago COVID-19 deaths are AAs. https://www.wbez.org/shows/wbez-news/in-chicago-70-of-covid19-deaths-are-black/dd3f295f-445e-4e38-b37f-a1503782b507 Hypertension, diabetes, and respiratory illnesses at issue in the shocking discrepancy"
220,2020-04-05 22:42:10,"The Liquor Store by My House Chicago, Illinois, 2020 COVID-19 IS SOME REAL SHIT! Inkjet printed paper on glass doorfront pic.twitter.com/lcsSZ5RhFP"
221,2020-04-05 22:42:02,"#FireFauci is trending because he corrected the president: there is no medical evidence that the malaria drug cures Covid, while Pat Robertson announced the cause is oral sex. Are we living in 2020 or 1720? Magical thinking has replaced the reality principle"
222,2020-04-05 22:41:42,#Hydroxychloroquine (#Plaquenil) is currently being studied as a potential treatment for #coronavirus but there's no evidence that taking Plaquenil is effective in preventing #Covid_19. Read more.
223,2020-04-05 22:41:34,Catching corona &lt;&lt;&lt; catching cats 
224,2020-04-05 22:40:49,Fight against corona.. https://twitter.com/DurgeshXD/status/1246841002842714112
225,2020-04-05 22:40:46,If only we KNEW why COVID-19 projection models are so wrong... the true incidence of COVID-19... true death rate... how many people are immune... so we can FIT policy to reality. Oh wait... It’s called antibody testing. There’s NO excuse for not conducting these tests pronto.
226,2020-04-05 22:40:34,*Everyone is trying to avoid the Coronavirus* . Le other diseases: 
227,2020-04-05 22:40:33,Tiger at Bronx Zoo in New York City tests positive for coronavirus https://abc13.co/2wk2FPm
228,2020-04-05 22:40:21,"Column: if you don’t know who Maurice Stokes was, you should read this, on the 50th anniversary of his passing. If you don’t know of the friendship he shared with Jack Twyman, you should REALLY read this. Now more than ever."
229,2020-04-05 22:40:14,"Bronx Zoo tiger tests positive for #coronavirus, the first animal to officially contract COVID-19 in the U.S.: http://cmplx.co/2uG2xxk"
230,2020-04-05 22:40:01,"Now that I have a loved one (my dad) with covid-19 fighting for his life, I’m realizing the corona jokes and memes are very hurtful. Please be sensitive and please stay home."
231,2020-04-05 22:39:33,Pat Robertson says pussy licking causes Corona and now a tiger at the Bronx Zoo has tested positive.... pic.twitter.com/f5pbKzqacr
232,2020-04-05 22:39:00,Prime Minister Netanyahu and an Increasing Number of Others Now Admit That COVID-19 Came From a Chinese Bioweapons Lab in Wuhan! 
233,2020-04-05 22:38:10,"I’m afraid the coronavirus pandemic has laid bare yet another hard reality – the digital divide. Without better broadband access in rural areas, people cannot work from home or connect with others. This is why our #Airband work is so important."
234,2020-04-05 22:37:59,"Glad to see the contributions of scientists being recognized. Saddened, but not surprised that every scientist mentioned in this article is a man. The message stands: you can be a science hero, as long as you’re male science hero."
235,2020-04-05 22:36:02,"NEW: For the first time since coronavirus outbreak, the UK reports the most new cases of coronavirus outside the U.S."
236,2020-04-05 22:35:54,Ireland's PM returns to medical practice to help in coronavirus crisis https://reut.rs/2yuJNxE
237,2020-04-05 22:40:00,Anyone else? #Covid_19 #lockdown
238,2020-04-05 22:34:43,Did the globalist deep state intentionally cause the Corona virus Covid-19 pandemic? Do you trust the FBI to investigate just like they investigated the coup d’etat against Trump? 
239,2020-04-05 22:34:28,“I really hope Santa doesn’t get Coronavirus.” -my son just now
240,2020-04-05 22:33:44,Breaking: Governor Seyi Makinde as tested negative for COVID-19. 
241,2020-04-05 22:31:56,FL cities with most COVID-19 cases. 1. Miami/uninc. Dade 2461 (2168 yesterday) 2. Hollywood 638 (645) 3. Orlando 523 (454) 4. Hialeah 507 (429) 5. Ft. Lauderdale 442(398) 6. Miami Beach 365(341) 7. Tampa 358 (328) 8. Jacksonville (324) 9. Boca Raton 184 (168) 10. Naples 183 (170)
242,2020-04-05 22:31:33,wake me up when corona ends 
243,2020-04-05 22:30:53,Covid-19 Ben-23 
244,2020-04-05 22:29:45,Julian Assange denied bail in UK after claiming 'high risk' of catching coronavirus 
245,2020-04-05 22:29:14,Don’t worry we took the boat as far away from corona as possible.. #QuarantineLife – at Country Junction
246,2020-04-05 22:28:48,My sister has corona and is scared to sleep in case she doesn’t wake up but you lot are fucking adamant you must go to the park.
247,2020-04-05 22:28:41,Relevant in the COVID: Use it or lose it. 
248,2020-04-05 22:27:41,Austria is now reporting daily recoveries outpace the number of daily new cases of COVID-19. 
249,2020-04-05 22:26:53,"At the request of the German people in Berlin and because of the plight of Corona: for the first time in German history, they allowed a call to prayer be heard from loudspeaker ... the joy! #Islam #Adhan #Germany #Berlin #Muslim #Muslims #coronavirus #Covid_19"
250,2020-04-05 22:26:21,"#Contagion 1.Contagion movie that was shot in 2011, and SABC waited for so long to play it today. What coincidence .? "
251,2020-04-05 22:25:46,Joker from Corona 5 
252,2020-04-05 22:25:01,"In terms of Covid-19 tests per 1M people, the USA ranks 40th. Fantastic work @realDonaldTrump! Now we can all proudly chant: We're #40! We're #40! We're #40! #WorstPresidentInHistory"
253,2020-04-05 22:24:59,“You knew it was dangerous! But you let people go swimming anyway!”
254,2020-04-05 22:24:37,Solidarity with PMji for heros of the frontline fighters #Indiafightcorona.Go Corona Go! 
255,2020-04-05 22:23:21,Oh my god. Navy Capt. Brett Crozier — the one who was ridiculed by Trump and then removed from his position as captain after publicly pleading for help dealing with a coronavirus outbreak on his vessel — has now been diagnosed with #COVID19 himself.
256,2020-04-05 22:23:08,"Yes, if a piano falls on you, you died of Covid 19!"
257,2020-04-05 22:22:47,"Lee Fierro, who played Mrs. Kintner in 'Jaws' has died at age 91 due to the coronavirus. In 'Jaws,' Fierro played a mom whose son was killed by a shark. In this famous scene, she slaps Chief Brody for not taking the threat of a shark seriously. https://bit.ly/2JDKh79"
